,tractid,state,county,tract,pop10,nhwht10,nhblk10,ntv10,asian10,hisp10,haw10,india10,china10,filip10,japan10,korea10,viet10,mex10,pr10,cuban10,family10,fhh10,hu10,vac10,ohu10,own10,rent10,a18und10,a60up10,a75up10,agewht10,a15wht10,a60wht10,ageblk10,a15blk10,a60blk10,agehsp10,a15hsp10,a60hsp10,ageasn10,a15asn10,a60asn10,agentv10,a15ntv10,a60ntv10,GlobD10,GlobG10,percent_white10,percent_black10,percent_asian10,percent_hispanic10,percent_indian10,percent_chinese10,percent_filip10,percent_japan10,percent_korean10,percent_viet10,percent_mex10,percent_pr10,percent_cuban10,percent_vacant_housing10,percent_occupied_housing10,percent_under18_10,percent_60andup_10,percent_75andup_10,percent_owneroccupied_10,percent_renteroccupied_10,non-white10,statea,countya,tracta,pnhwht12,pnhblk12,phisp12,pntv12,pasian12,phaw12,pindia12,pchina12,pfilip12,pjapan12,pkorea12,pviet12,p15wht12,p65wht12,p15blk12,p65blk12,p15hsp12,p65hsp12,p15ntv12,p65ntv12,p15asn12,p65asn12,pmex12,pcuban12,ppr12,pruanc12,pitanc12,pgeanc12,piranc12,pscanc12,pfb12,pnat12,p10imm12,prufb12,pitfb12,pgefb12,pirfb12,pscfb12,polang12,plep12,phs12,pcol12,punemp12,pflabf12,pprof12,pmanuf12,psemp12,pvet12,p65pov12,ppov12,pwpov12,pnapov12,pfmpov12,pbpov12,phpov12,papov12,pvac12,pown12,pmulti12,p30old12,p18und12,p60up12,p75up12,pmar12,pwds12,pfhh12,p10yrs12,ageblk12,agentv12,agewht12,agehsp12,india12,filip12,japan12,korea12,viet12,pop12,nhwht12,nhblk12,ntv12,hisp12,asian12,haw12,china12,a15wht12,a65wht12,a15blk12,a65blk12,a15hsp12,a65hsp12,a15ntv12,a65ntv12,ageasn12,a15asn12,a65asn12,mex12,pr12,cuban12,geanc12,iranc12,itanc12,ruanc12,fb12,nat12,itfb12,rufb12,ag5up12,irfb12,gefb12,scanc12,n10imm12,olang12,lep12,scfb12,ag25up12,dfmpov12,hh12,hinc12,hincb12,hincw12,hinch12,incpc12,ag18cv12,vet12,empclf12,dpov12,npov12,dbpov12,nbpov12,dnapov12,nnapov12,dwpov12,nwpov12,dhpov12,nhpov12,hhb12,hhw12,hhh12,hs12,col12,clf12,unemp12,dflabf12,flabf12,prof12,manuf12,semp12,hha12,hinca12,n65pov12,nfmpov12,napov12,dapov12,family12,hu12,vac12,ohu12,own12,rent12,dmulti12,mrent12,mhmval12,multi12,h30old12,h10yrs12,a18und12,a60up12,a75up12,ag15up12,12-Mar,wds12,fhh12,percent_employed12,year
170,25025160400,MA,Suffolk County,Census Tract 1604,2716,400,257,11,111,1922,0,14,17,11,0,2,41,104,352,12,598,187,1028,85,943,136,807,716,272,74,400,31,106,234,54,21,1922,515,132,106,22,10,2,0,0,wbha,Global,14.727540500736374,9.462444771723122,4.086892488954343,70.76583210603829,0.5154639175257731,0.625920471281296,0.4050073637702504,0.0,0.07363770250368189,1.5095729013254786,3.8291605301914577,12.960235640648012,0.4418262150220913,8.268482490272374,91.73151750972762,26.36229749631811,10.014727540500736,2.72459499263623,13.229571984435795,78.50194552529183,105.08100147275404,25,25,160400,19.79999924,7.590000152999999,66.01000214,0.560000002,5.230000018999999,0.0,0.0,0.0,0.300000012,0.0,0.0,4.409999847,5.409999847000001,24.88999939,11.84000015,7.889999866,21.95000076,2.140000105,0.0,100.0,19.67000008,5.739999771,6.690000057000001,0.17000000199999998,22.96999931,0.0,2.230000019,0.0,3.0,0.50999999,43.88999939,13.32999992,21.21999931,0.0,0.0,0.0,0.0,0.0,71.12999725,37.06999969,79.30000305,6.699999809,9.649999618999999,55.50999832,8.710000037999999,8.369999886,5.119999886,3.400000095,1.0299999709999998,25.12000084,14.28999996,100.0,30.55999947,32.88999939,28.30999947,15.56999969,11.01000023,15.21000004,97.77999878,96.56999969,23.19000053,10.36999989,1.330000043,21.40999985,18.11000061,45.61999893,82.97000122,304,13,462,1540,0,7,0,0,103,2333,462,177,13,1540,122,0,0,25,115,36,24,338,33,0,13,122,24,7,156,536,4,0,70,52,0,1024,311,0,0,2255,0,0,12,495,1604,836,0,1478,445,881,34886,16250,26339,41106,18620,1792,61,1171,2333,586,304,100,13,13,462,66,1540,436,102,289,479,1172,99,1296,125,953,529,102,98,60,34,30652.0,24,136,19,122,445,990,109,881,134,747,990,853,273100,968,956,731,541,242,31,1938,415,351,203,90.35493827160494,2010-01-01
171,25025160501,MA,Suffolk County,Census Tract 1605.01,5604,949,438,20,186,3956,0,38,40,19,0,3,66,203,781,32,1170,284,1971,104,1867,476,1391,1441,655,172,949,113,295,364,83,38,3956,1007,282,155,24,28,14,4,0,wbha,Global,16.934332619557463,7.815845824411134,3.3190578158458246,70.59243397573162,0.6780870806566738,0.7137758743754461,0.3390435403283369,0.0,0.05353319057815846,1.1777301927194859,3.622412562455389,13.936473947180586,0.5710206995003569,5.276509386098427,94.72349061390156,25.713775874375447,11.68807994289793,3.069236259814418,24.15017757483511,70.57331303906646,103.17630264097073,25,25,160501,16.04999924,11.48999977,70.76999664,0.0,0.74000001,0.0,0.0,0.25,0.17000000199999998,0.0,0.0,0.0,9.039999962000001,34.72000122,26.46999931,3.269999981,28.5,2.940000057,-999.0,-999.0,0.0,0.0,1.4500000480000002,0.25,7.880000113999999,1.870000005,2.630000114,0.109999999,1.090000033,0.0,49.74000168,9.81000042,25.48999977,0.0,0.0,0.0,0.0,0.0,75.37999725,32.97999954,75.33999634,9.619999886,11.32999992,61.49000168,11.55000019,17.03000069,5.099999905,4.489999771,2.119999886,22.59000015,14.27000046,-999.0,18.87000084,28.76000023,23.0,0.0,11.52000046,28.60000038,87.26999664,94.65000153,30.11000061,13.22000027,2.369999886,31.71999931,22.26000023,27.79000092,79.91000366,612,0,841,3709,0,9,0,0,0,5241,841,602,0,3709,39,0,13,76,292,162,20,1057,109,0,0,39,0,0,76,413,13,6,57,138,98,2607,514,0,0,4655,0,0,0,1336,3509,1535,0,3212,975,1752,36207,34600,23967,41790,16444,3651,164,2355,5241,1184,612,176,0,0,841,120,3709,853,194,521,973,2420,309,2595,294,1958,1204,272,401,120,39,39044.0,111,184,0,39,975,1980,228,1752,501,1251,1980,806,274300,1728,1874,1400,1578,693,124,3931,1247,875,271,90.7514450867052,2010-01-01
172,25025160502,MA,Suffolk County,Census Tract 1605.02,4460,1154,293,18,192,2750,0,29,9,39,1,4,75,142,656,21,978,300,1589,113,1476,497,979,1250,430,150,1154,160,280,230,53,27,2750,815,92,162,31,17,9,3,0,wbha,Global,25.874439461883412,6.569506726457398,4.304932735426009,61.659192825112115,0.6502242152466368,0.20179372197309414,0.8744394618834079,0.022421524663677132,0.08968609865470853,1.6816143497757847,3.1838565022421523,14.708520179372195,0.4708520179372198,7.11139081183134,92.88860918816866,28.02690582959641,9.641255605381168,3.363228699551569,31.277533039647576,61.61107614852109,94.82062780269058,25,25,160502,35.72000122,0.949999988,51.68999863,0.0,4.380000114,0.0,1.769999981,0.0,0.0,0.0,0.0,2.609999895,13.30000019,21.51000023,0.0,14.55000019,27.03000069,4.0500001910000005,-999.0,-999.0,9.039999962000001,0.0,5.170000076,0.25999999,15.78999996,0.0,5.559999942999999,0.540000021,10.77999973,0.0,34.88000107,15.39000034,12.68999958,0.0,1.190000057,0.0,0.0,0.0,61.79999924,16.47999954,63.83000183,19.39999962,10.60000038,60.88999939,23.04000092,5.840000152999999,5.75,0.879999995,2.599999905,15.80000019,5.739999771,-999.0,10.47000027,70.20999908,13.42000008,0.0,3.920000076,39.25999832,83.09999847,88.11000061,26.32999992,15.52999973,5.840000152999999,39.84999847,19.89999962,21.75,72.58000183,55,0,1534,2220,76,0,0,0,112,4295,1534,41,0,2220,188,0,0,204,330,0,8,600,90,0,0,188,17,0,222,678,11,23,463,239,0,1498,661,51,0,3969,0,0,0,545,2453,654,0,2737,984,1495,56280,21250,68250,34431,22713,3164,28,2088,4233,669,47,33,0,0,1480,85,2220,298,28,669,692,1747,531,2301,244,1736,1057,481,122,120,46,72604.0,110,103,0,188,984,1556,61,1495,587,908,1556,906,243700,1293,1371,1085,1131,667,251,3302,1316,657,214,90.7431551499348,2010-01-01
173,25025160601,MA,Suffolk County,Census Tract 1606.01,4063,1701,351,13,185,1722,2,20,36,3,0,24,93,89,553,13,842,176,1570,100,1470,411,1059,829,750,280,1701,158,579,328,75,33,1722,471,107,170,25,22,8,2,1,wbha,Global,41.86561653950283,8.638936746246616,4.553285749446221,42.382476002953474,0.4922471080482402,0.8860447944868324,0.07383706620723603,0.0,0.5906965296578882,2.288949052424317,2.190499630814669,13.61063253753384,0.3199606202313561,6.369426751592357,93.63057324840764,20.40364262859956,18.459266551809012,6.891459512675363,26.178343949044585,67.45222929936305,76.39675116908687,25,25,160601,38.58000183,9.579999924,36.38999939,0.230000004,6.46999979,0.0,0.349999994,1.860000014,0.930000007,0.0,1.429999948,1.909999967,10.01000023,21.97999954,19.0,13.5,30.19000053,5.71999979,0.0,0.0,13.94999981,9.300000191,0.300000012,0.200000003,9.779999733,0.430000007,8.930000305,0.649999976,7.619999886,0.779999971,44.61999893,21.13999939,19.55999947,0.129999995,1.610000014,0.0,0.0,0.0,56.81999969,25.04000092,69.68000031,16.29000092,7.949999808999999,51.81999969,20.95999908,11.48999977,9.470000267,13.03999996,1.50999999,22.18000031,21.89999962,100.0,17.54999924,9.920000076,28.38999939,22.44000053,11.44999981,29.72999954,82.05000305,72.87000275,21.23999977,16.78000069,5.119999886,32.04000092,17.5,23.47999954,81.16000366,400,18,1538,1451,14,37,0,57,76,3987,1538,382,9,1451,258,0,74,154,338,76,54,438,83,0,0,258,36,24,12,390,8,26,304,356,17,1779,843,64,5,3534,0,0,31,780,2008,885,0,2866,758,1322,48125,97656,46496,60865,20901,3136,409,1784,3783,839,373,37,18,18,1365,299,1451,412,88,657,381,1997,467,1938,154,1399,725,374,205,169,87,2499.0,57,133,57,254,758,1493,171,1322,393,929,1493,1128,264600,1225,1088,1073,847,669,204,3171,1016,555,178,92.05366357069143,2010-01-01
174,25025160602,MA,Suffolk County,Census Tract 1606.02,4675,1885,431,12,236,1982,0,19,35,24,3,4,134,60,512,41,1139,236,1800,117,1683,652,1031,1091,694,275,1885,177,540,419,126,28,1982,550,88,221,46,28,5,1,2,wbha,Global,40.32085561497326,9.219251336898395,5.048128342245988,42.395721925133685,0.4064171122994653,0.7486631016042781,0.5133689839572193,0.06417112299465241,0.0855614973262032,2.8663101604278074,1.2834224598930482,10.951871657754008,0.8770053475935828,6.5,93.5,23.336898395721928,14.844919786096256,5.882352941176472,36.22222222222222,57.27777777777778,74.71657754010695,25,25,160602,39.61000061,2.099999905,47.08000183,0.0,8.010000229,0.0,0.0,0.829999983,2.25,0.0,0.0,4.929999828,9.229999542,16.78000069,19.38999939,7.2699999810000016,35.43000031,1.039999962,-999.0,-999.0,28.69000053,4.739999771,3.230000019,1.230000019,12.89000034,2.299999952,7.9800000189999984,0.27000001100000004,10.47999954,0.159999996,31.48999977,11.52999973,8.609999657000001,0.0,0.360000014,0.0,0.540000021,0.0,58.40999985,12.31000042,55.02999878,17.27000046,7.78000021,62.34000015,23.11000061,2.660000086,11.46000004,2.0,2.369999886,23.22999954,16.27000046,-999.0,14.65999985,19.38999939,30.51000023,18.75,7.710000037999999,48.45999908,77.94999695,94.16000366,27.34000015,10.68000031,3.25999999,37.74000168,23.21999931,24.57999992,67.62999725,165,0,1776,2111,0,101,0,0,221,4484,1776,94,0,2111,359,0,37,164,298,32,12,748,22,0,0,359,103,17,145,578,55,12,470,358,103,1412,517,16,0,4174,24,0,7,386,2438,514,0,2751,1139,1628,46300,7383,42258,48125,22195,3258,65,2181,4477,1040,165,32,0,0,1776,289,2111,644,61,890,548,1514,475,2352,183,1856,1157,504,58,250,127,50607.0,106,167,66,352,1139,1764,136,1628,789,839,1764,947,303100,1375,1661,1101,1226,479,146,3437,1297,798,280,92.7295918367347,2010-01-01
175,25025170100,MA,Suffolk County,Census Tract 1701,7560,4610,394,16,377,2007,1,44,21,36,1,9,146,76,348,46,1877,306,3064,212,2852,1573,1279,1661,1539,673,4610,607,1377,331,85,17,2007,597,101,348,93,28,7,3,0,wbha,Global,60.978835978835974,5.211640211640212,4.986772486772487,26.54761904761905,0.582010582010582,0.2777777777777778,0.4761904761904762,0.013227513227513229,0.11904761904761905,1.9312169312169312,1.0052910052910051,4.603174603174604,0.6084656084656085,6.919060052219321,93.08093994778069,21.970899470899468,20.357142857142858,8.902116402116402,51.33812010443864,41.74281984334203,46.587301587301596,25,25,170100,65.69000244,2.839999914,24.61000061,0.300000012,4.670000076,0.0,0.209999993,0.699999988,0.0,0.0,0.0,1.090000033,14.88000011,17.89999962,31.19000053,0.0,24.03000069,1.340000033,0.0,0.0,7.960000037999999,2.650000095,1.590000033,0.280000001,3.049999952,0.469999999,27.27000046,1.159999967,13.43000031,0.109999999,28.71999931,11.18000031,11.10000038,0.0,1.74000001,0.0,0.0,0.0,43.86000061,15.5,62.20000076,15.23999977,9.090000153,58.77999878,23.63999939,3.49000001,6.010000229,8.130000114,2.519999981,17.44000053,19.82999992,0.0,11.61999989,0.0,14.34000015,9.729999542,4.070000172,58.11000061,55.56000137,74.86000061,21.84000015,15.72000027,6.840000152999999,39.90000153,21.20999908,15.34000015,60.06000137,218,22,4765,1785,15,0,0,0,79,7254,4765,206,22,1785,339,0,51,709,853,68,0,429,24,0,0,339,27,9,115,221,20,84,974,1978,34,2083,811,126,0,6840,0,0,8,805,3000,1060,0,5092,1773,2664,52360,68690,50890,68042,24459,5670,461,3663,7254,1265,218,0,22,0,4765,945,1785,256,78,1933,488,3167,776,3961,360,2671,1570,866,128,220,161,67853.0,183,206,33,339,1773,2777,113,2664,1548,1116,2777,1128,336400,1543,2079,1600,1584,1140,496,5963,2379,1265,272,92.47664731128503,2010-01-01
176,25025170200,MA,Suffolk County,Census Tract 1702,4564,3225,190,15,217,846,0,11,29,4,3,10,121,87,149,4,1124,201,1814,86,1728,828,900,991,1100,448,3225,475,992,150,41,15,846,269,53,203,37,29,7,2,1,wha,Dual immig,70.66170026292724,4.163014899211218,4.754601226993866,18.536371603856267,0.24101665205959685,0.6354075372480279,0.0876424189307625,0.06573181419807186,0.21910604732690625,2.651183172655565,1.906222611744084,3.2646801051709033,0.0876424189307625,4.74090407938258,95.25909592061744,21.713409290096408,24.101665205959684,9.8159509202454,45.64498346196251,49.61411245865491,36.941279579316394,25,25,170200,69.86000061,0.370000005,16.95000076,0.0,9.489999771,0.0,0.0,0.0,0.0,0.0,0.280000001,8.100000381000001,16.67000008,24.79999924,42.95999908,5.190000057,30.68000031,2.440000057,-999.0,-999.0,24.07999992,7.570000172,0.0,0.0,2.890000105,0.779999971,41.63000107,0.219999999,6.070000172,0.409999996,25.82999992,11.14000034,8.529999733,0.09000000400000001,4.179999828,0.0,0.0,0.0,35.18000031,12.10999966,60.99000168,16.61000061,6.820000172,47.66999817,25.30999947,6.3000001910000005,9.029999733,4.909999847,2.829999924,14.90999985,17.39999962,-999.0,12.63000011,0.0,4.489999771,11.69999981,8.619999886,58.27000046,50.59999847,79.94999695,23.29000092,23.37000084,9.229999542,47.13000107,24.06999969,18.19000053,51.59999847,135,0,3210,779,0,0,0,13,372,4595,3210,17,0,779,436,0,0,535,796,58,7,239,19,0,0,436,105,33,0,133,0,10,279,1913,36,1187,512,192,4,4326,0,0,19,392,1522,524,0,3143,1116,1591,56250,-999,52683,71667,25523,3525,173,2015,4481,668,128,0,0,0,3103,540,779,35,33,1288,198,1917,522,2125,145,1827,871,510,127,182,63,138798.0,127,141,51,436,1116,1741,150,1591,927,664,1741,506,338500,881,1392,821,1070,1074,424,3677,1733,885,203,94.82352941176471,2010-01-01
177,25025170300,MA,Suffolk County,Census Tract 1703,9040,6533,547,24,537,1220,1,163,72,24,5,40,152,89,251,18,2237,227,3816,230,3586,1912,1674,1687,1902,738,6533,864,1752,465,111,36,1220,336,50,504,91,48,11,1,2,wbha,Global,72.26769911504425,6.050884955752213,5.940265486725664,13.49557522123894,1.8030973451327437,0.7964601769911505,0.26548672566371684,0.05530973451327434,0.4424778761061947,1.6814159292035398,0.9845132743362832,2.7765486725663715,0.1991150442477876,6.027253668763103,93.97274633123688,18.661504424778762,21.03982300884956,8.163716814159294,50.10482180293501,43.867924528301884,34.76769911504425,25,25,170300,70.81999969,6.239999771,16.38999939,0.0,4.400000095,0.0,2.660000086,1.309999943,0.0,0.0,0.0,0.419999987,10.80000019,23.82999992,11.96000004,6.610000134,32.00999832,6.170000076,-999.0,-999.0,17.20000076,0.0,0.689999998,0.379999995,2.630000114,1.970000029,36.31999969,1.379999995,10.64999962,1.570000052,26.20000076,12.68000031,9.579999924,0.360000014,2.9200000760000004,0.159999996,0.01,0.0,32.20000076,7.449999808999999,59.65000153,20.36000061,9.220000267,61.83000183,24.11000061,6.360000134,11.02000046,6.400000095,0.119999997,4.559999943,6.320000172,-999.0,1.269999981,1.320000052,0.0,0.0,4.590000153,56.84999847,57.25999832,57.81000137,17.85000038,23.36000061,9.18999958,48.09000015,24.40999985,10.88000011,56.20000076,560,0,6090,1409,229,0,0,0,36,8599,6090,537,0,1409,378,0,113,658,1451,67,37,451,87,0,0,378,65,0,59,226,33,119,916,3123,169,2253,1090,251,31,8212,1,14,135,824,2644,612,0,6468,1967,3349,53323,62321,51353,65952,28914,7030,450,4575,8459,386,531,7,0,0,5997,379,1391,0,200,2571,372,3858,1317,4915,453,3416,2112,1103,291,504,141,73523.0,10,25,0,378,1967,3510,161,3349,1904,1445,3510,1299,340200,2010,2029,1882,1535,2009,790,7284,3503,1778,214,93.0824008138352,2010-01-01
178,25025170400,MA,Suffolk County,Census Tract 1704,5379,3433,335,25,252,1206,0,40,20,9,5,1,92,63,206,18,1331,209,2332,141,2191,970,1221,1137,1023,404,3433,497,916,299,75,11,1206,326,57,239,52,29,5,0,2,wbha,Global,63.82227179773192,6.227923405837517,4.684885666480757,22.420524261015053,0.7436326454731362,0.3718163227365681,0.16731734523145567,0.09295408068414204,0.01859081613682841,1.7103550845882134,1.1712214166201895,3.829708124186652,0.3346346904629113,6.04631217838765,93.95368782161236,21.1377579475739,19.018404907975462,7.510689719278675,41.59519725557461,52.35849056603774,42.23833426287414,25,25,170400,65.83999634,0.280000001,30.63999939,0.0,2.839999914,0.0,0.74000001,0.75999999,0.0,0.0,0.0,1.340000033,20.81999969,20.22999954,0.0,0.0,16.59000015,1.940000057,-999.0,-999.0,21.88999939,0.0,0.949999988,0.0,1.870000005,0.0,24.94000053,1.059999943,8.880000114,0.74000001,34.68000031,16.13999939,19.07999992,0.0,3.25999999,0.649999976,0.0,0.0,52.47000122,14.31000042,62.59000015,12.77000046,8.909999847,64.12999725,14.69999981,4.960000038,10.18999958,2.720000029,1.909999967,14.47999954,16.20000076,-999.0,10.80000019,6.670000076,12.40999985,0.0,4.340000153,45.88000107,68.83000183,72.76999664,22.89999962,18.51000023,7.590000152999999,45.63999939,23.72999954,18.77000046,67.73999786,15,0,3550,1652,40,0,0,0,72,5392,3550,15,0,1652,153,0,41,739,718,0,0,274,32,0,0,169,37,0,51,101,0,57,479,1345,0,1870,870,176,0,5172,0,35,40,1029,2714,740,0,3697,1380,2136,44833,-999,43163,70321,25674,4157,113,2680,5392,781,15,1,0,0,3550,575,1652,205,13,1593,452,2314,472,2930,261,2453,1573,394,133,273,58,52143.0,103,149,0,169,1380,2233,97,2136,980,1156,2233,1033,313700,1537,1625,1447,1235,998,409,4345,1983,1031,259,91.46757679180887,2010-01-01
179,25025170501,MA,Suffolk County,Census Tract 1705.01,3435,2194,152,10,215,814,0,41,71,13,3,9,33,56,141,19,782,91,1927,293,1634,772,862,579,655,181,2194,245,585,133,23,7,814,194,40,185,34,17,2,0,1,wha,Dual immig,63.87190684133915,4.4250363901018925,6.259097525473071,23.697234352256185,1.1935953420669578,2.0669577874818046,0.3784570596797671,0.08733624454148471,0.2620087336244541,0.960698689956332,1.630276564774381,4.104803493449782,0.5531295487627366,15.204981837052411,84.79501816294758,16.85589519650655,19.068413391557492,5.269286754002911,40.06227296315517,44.732745199792426,45.90975254730713,25,25,170501,59.81000137,3.920000076,27.29000092,0.639999986,4.199999809,0.0,0.0,0.839999974,0.0,0.0,0.0,1.960000038,10.14999962,18.02000046,35.70999908,15.0,24.81999969,0.0,0.0,0.0,6.670000076,0.0,0.699999988,0.0,6.2699999810000016,1.570000052,21.62999916,0.479999989,9.680000305,0.620000005,33.04999924,11.64000034,20.51000023,0.5299999710000001,1.850000024,0.0,0.0,0.0,52.09999847,22.84000015,58.54999924,18.65999985,9.100000381000001,56.5,30.40999985,1.0,8.960000037999999,4.849999905,2.599999905,25.69000053,18.76000023,0.0,12.14000034,50.0,36.61999893,52.66999817,10.15999985,42.88000107,71.80000305,43.43999863,18.57999992,17.90999985,6.2699999810000016,36.54000092,24.48999977,14.64000034,75.0,140,23,2137,975,0,0,0,0,70,3573,2137,140,23,975,150,0,30,217,385,50,21,242,0,0,0,150,10,0,25,224,0,17,346,773,56,1181,416,66,19,3315,0,0,22,733,1727,757,0,2519,758,1644,38509,7315,41637,21987,24677,2909,141,1608,3573,918,140,70,23,0,2137,401,975,357,50,1177,326,1475,470,1769,161,1377,778,489,16,144,53,90078.0,93,92,79,150,758,1830,186,1644,705,939,1830,943,256400,1314,795,1233,664,640,224,3046,1113,746,111,90.89881288863764,2010-01-01
180,25025170502,MA,Suffolk County,Census Tract 1705.02,2818,2340,88,19,83,266,0,7,6,10,2,5,26,28,38,6,660,56,1548,142,1406,790,616,406,976,439,2340,246,932,74,14,11,266,73,22,76,18,4,9,2,2,wha,Dual immig,83.0376153300213,3.12278211497516,2.9453513129879347,9.439318665720368,0.24840312278211502,0.21291696238467,0.35486160397445,0.07097232079488999,0.177430801987225,0.92264017033357,0.9936124911284601,1.3484740951029097,0.21291696238467,9.17312661498708,90.82687338501292,14.407381121362667,34.63449254790632,15.578424414478354,51.03359173126614,39.793281653746774,20.723917672107877,25,25,170502,79.66999817,0.8999999759999999,14.10999966,0.0,2.180000067,0.0,0.0,0.0,0.0,0.0,0.0,0.449999988,9.859999657000001,26.72999954,0.0,0.0,20.22999954,7.949999808999999,-999.0,-999.0,63.24000168,0.0,0.0,0.0,2.079999924,2.279999971,31.94000053,0.550000012,15.32999992,0.0,21.06999969,12.85999966,5.929999828,0.379999995,1.5399999619999998,0.0,0.0,0.0,25.92000008,8.069999695,41.13000107,21.34000015,13.30000019,50.90999985,36.25999832,11.56999969,8.180000305,10.97000027,1.409999967,7.409999847000001,7.130000114,-999.0,3.160000086,0.0,0.0,79.41000366,8.920000076,58.5,55.63999939,73.09999847,18.40999985,26.52000046,11.15999985,45.15999985,20.0,10.92000008,57.34999847,28,0,2484,440,0,0,0,0,14,3118,2484,28,0,440,68,0,0,245,664,0,0,89,35,0,0,68,43,0,0,65,0,17,478,996,71,657,401,48,12,2951,0,0,0,185,765,238,0,2390,696,1388,47614,52188,48182,33361,32575,2544,279,1357,3118,231,28,0,0,0,2484,177,440,0,28,1174,143,983,510,1534,204,1210,616,492,157,111,11,-999.0,44,22,54,68,696,1524,136,1388,812,576,1524,1011,292300,848,1114,796,574,827,348,2675,1208,535,76,88.46153846153845,2010-01-01
181,25025170601,MA,Suffolk County,Census Tract 1706.01,5105,3123,155,17,198,1515,0,27,7,13,14,8,55,113,187,12,1241,165,2007,132,1875,1030,845,1106,992,375,3123,419,898,117,24,7,1515,435,64,186,45,17,9,3,1,wha,Dual immig,61.17531831537708,3.036238981390793,3.878550440744368,29.676787463271303,0.5288932419196866,0.13712047012732614,0.2546523016650343,0.2742409402546523,0.15670910871694418,1.0773751224289911,2.2135161606268365,3.66307541625857,0.23506366307541626,6.576980568011957,93.42301943198805,21.66503428011753,19.43192948090108,7.345739471106758,51.320378674638775,42.102640757349285,45.46523016650343,25,25,170601,57.11000061,1.5,34.93999863,0.0,5.71999979,0.0,0.930000007,0.0,0.0,0.0,0.0,2.970000029,9.329999924,19.71999931,0.0,0.0,28.70000076,1.159999967,-999.0,-999.0,33.22999954,0.0,0.8999999759999999,0.349999994,2.00999999,0.560000002,22.34000015,0.25,7.199999809,0.50999999,31.76000023,13.89999962,14.93999958,0.0,0.930000007,0.159999996,0.0,0.0,47.20000076,19.06999969,62.11999893,15.81999969,9.140000342999999,56.63000107,20.32999992,7.789999962,2.720000029,6.349999905,1.200000048,19.19000053,15.13000011,-999.0,10.57999992,23.53000069,28.89999962,0.0,4.340000153,56.38000107,63.06999969,89.79000092,21.09000015,19.77000046,5.349999905,46.09000015,17.17000008,15.52000046,58.09000015,85,0,3246,1986,53,0,0,0,169,5684,3246,85,0,1986,325,0,0,303,640,0,0,570,23,0,0,325,108,0,51,114,20,14,409,1270,32,1805,790,53,0,5286,0,9,29,849,2495,1008,0,4021,1295,1873,47733,9750,48729,56583,22386,4485,285,2760,5664,1087,85,20,0,0,3246,491,1986,574,36,1322,417,2498,636,2964,271,2377,1346,561,215,75,90,23782.0,68,137,0,325,1295,1958,85,1873,1056,817,1958,1033,302700,1235,1758,1088,1199,1124,304,4678,2156,803,201,93.11740890688259,2010-01-01
182,25025170701,MA,Suffolk County,Census Tract 1707.01,2099,1322,94,16,104,538,1,21,22,8,0,3,14,62,61,1,469,66,1053,90,963,379,584,336,407,141,1322,147,356,84,12,5,538,121,27,96,10,15,4,0,0,wha,Dual immig,62.98237255836113,4.478323010957599,4.954740352548833,25.631252977608384,1.0004764173415912,1.0481181515007143,0.3811338732729872,0.0,0.14292520247737014,0.6669842782277274,2.9537875178656505,2.9061457837065268,0.047641734159123386,8.547008547008549,91.45299145299143,16.00762267746546,19.39018580276322,6.717484516436398,35.99240265906933,55.46058879392213,45.0214387803716,25,25,170701,60.24000168,3.50999999,31.38999939,0.0,3.279999971,0.0,0.0,0.550000012,0.0,0.0,0.0,0.0,12.59000015,12.35999966,0.0,0.0,24.88999939,2.5,-999.0,-999.0,0.0,0.0,0.600000024,0.0,1.389999986,2.029999971,22.23999977,0.419999987,10.72999954,6.239999771,33.47000122,12.67000008,16.63999939,0.0,0.0,0.230000004,1.899999976,0.0,44.24000168,16.03000069,54.41999817,22.86000061,15.64999962,71.08999634,19.77000046,0.75,7.820000172,6.809999942999999,0.550000012,17.11000061,22.40999985,-999.0,10.84000015,44.65999985,4.710000038,0.0,9.300000191,33.59999847,64.30999756,69.12000275,17.94000053,9.520000458,3.609999895,31.09000015,23.5,15.11999989,84.22000122,103,0,1303,679,0,0,0,0,0,2163,1303,76,0,679,71,0,12,164,161,0,0,169,17,0,0,71,0,0,13,30,0,9,232,481,44,724,274,0,0,2059,41,5,135,360,911,330,0,1426,443,887,42321,2499,37313,54919,21447,1763,120,1062,2163,370,103,46,0,0,1303,292,679,32,74,617,176,776,326,1259,197,889,632,210,8,83,8,-999.0,12,48,0,71,443,978,91,887,298,589,978,993,230200,629,676,747,388,206,78,1830,569,430,67,84.35266084193805,2010-01-01
